Id,Locality,House or appartment?,Subtype,Price,Type of sale,Number of rooms,Living area,Fully equipped kitchen,Furnished,Open fire,Terrace,Area of terrace,Garden,Area of garden,Land surface,Number of facades,Swimming pool,State of building
10287457,Lennik,HOUSE,VILLA,975000.0,BUY_REGULAR,4.0,338.0,None,None,0,1,None,None,None,12860,4,0,GOOD
10293857,Dilbeek,HOUSE,HOUSE,419000.0,BUY_REGULAR,4.0,166.0,0,None,0,None,None,None,None,495,4,0,GOOD
10298759,Zaventem,HOUSE,MIXED_USE_BUILDING,1050000.0,BUY_REGULAR,5.0,490.0,None,None,0,1,None,1,800,985,None,None,None
10298758,Zaventem,HOUSE,HOUSE,1050000.0,BUY_REGULAR,7.0,490.0,None,None,0,1,None,1,800,985,None,None,None
10298752,Drieslinter,HOUSE,HOUSE,265000.0,PUBLIC_SALE,7.0,,None,None,0,None,None,None,None,996,None,None,None
10311702,Liedekerke,HOUSE,HOUSE,349000.0,BUY_REGULAR,3.0,,0,None,0,1,None,None,None,237,2,None,JUST_RENOVATED
10301390,Vilvorde,HOUSE,HOUSE,189000.0,BUY_REGULAR,3.0,125.0,None,None,0,None,None,1,25,90,2,0,TO_RENOVATE
10284540,Herent,HOUSE,HOUSE,349000.0,BUY_REGULAR,2.0,104.0,0,None,0,None,None,1,928,942,3,0,GOOD
10306867,Wezembeek-Oppem,HOUSE,TOWN_HOUSE,603000.0,BUY_REGULAR,4.0,223.0,None,None,0,1,None,None,None,235,3,None,GOOD
10230709,Halle,APARTMENT,APARTMENT,159000.0,BUY_REGULAR,1.0,67.0,None,None,0,None,None,None,None,None,,None,
10296980,Opwijk,HOUSE,HOUSE,280000.0,BUY_REGULAR,4.0,,None,None,0,1,None,None,None,330,2,None,
10289886,Wezembeek-Oppem,APARTMENT,APARTMENT,874350.0,BUY_REGULAR,3.0,,0,None,0,1,41,None,None,,3,None,AS_NEW
10287456,Pepingen,HOUSE,VILLA,975000.0,BUY_REGULAR,4.0,338.0,None,None,0,1,None,None,None,12860,4,0,GOOD
10293762,Halle,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,None,None,0,None,None,None,None,None,None,None,None
10309337,Tremelo,HOUSE,HOUSE,248000.0,BUY_REGULAR,3.0,108.0,None,None,0,1,None,None,None,378,3,None,GOOD
10281588,Oud-Heverlee,HOUSE,VILLA,1390000.0,BUY_REGULAR,0.0,378.0,None,None,0,None,None,None,None,2044,4,0,GOOD
10298751,Drieslinter,HOUSE,HOUSE,95000.0,PUBLIC_SALE,2.0,,None,None,0,None,None,None,None,540,3,None,TO_RENOVATE
10311701,Liedekerke,HOUSE,HOUSE,229000.0,BUY_REGULAR,3.0,,0,None,0,None,None,None,None,0,2,None,JUST_RENOVATED
10301349,Wemmel,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,1.0,58.0,None,None,0,None,None,None,None,None,,None,
10301348,Wemmel,HOUSE,MIXED_USE_BUILDING,199000.0,BUY_REGULAR,1.0,58.0,None,None,0,None,None,None,None,0,,None,
10306839,Leuven,APARTMENT,APARTMENT,269000.0,BUY_REGULAR,2.0,82.0,0,None,0,1,3,None,None,,2,None,TO_BE_DONE_UP
10303676,Leuven,APARTMENT,APARTMENT,320000.0,BUY_REGULAR,2.0,99.0,0,None,0,1,6,None,None,,,None,GOOD
10296931,Zemst Eppegem,HOUSE,HOUSE,310000.0,BUY_REGULAR,2.0,130.0,0,None,0,1,None,None,None,390,3,None,
10289885,Itterbeek,HOUSE,HOUSE,575000.0,BUY_REGULAR,4.0,209.0,0,None,0,1,None,1,None,596,4,None,GOOD
10287455,Sint-Pieters-Leeuw,HOUSE,VILLA,975000.0,BUY_REGULAR,4.0,338.0,None,None,0,1,None,None,None,12860,4,0,GOOD
10293645,Grimbergen,HOUSE,VILLA,648000.0,BUY_REGULAR,4.0,213.0,0,None,0,1,36,1,850,1019,4,1,GOOD
10293528,SINT-PIETERS-LEEUW,APARTMENT,APARTMENT,350000.0,BUY_REGULAR,2.0,83.0,0,None,0,None,None,None,None,None,,None,GOOD
10281581,Lembeek,HOUSE,HOUSE,395000.0,BUY_REGULAR,3.0,166.0,None,None,0,None,None,None,None,226,3,None,
10298750,Linter,HOUSE,HOUSE,85000.0,PUBLIC_SALE,4.0,,None,None,0,None,None,None,None,211,2,None,TO_RENOVATE
10284538,Asse,APARTMENT,APARTMENT,125000.0,BUY_REGULAR,1.0,33.0,0,None,0,1,100,None,None,None,,0,
10301343,Tielt-Winge,HOUSE,HOUSE,185000.0,BUY_REGULAR,3.0,130.0,None,None,0,None,None,1,524,524,3,0,TO_RENOVATE
10306838,Leuven,HOUSE,HOUSE,285000.0,BUY_REGULAR,2.0,51.0,0,None,0,None,None,None,None,19,2,None,AS_NEW
10303571,Leeuw-Saint-Pierre,HOUSE,HOUSE,365000.0,BUY_REGULAR,4.0,120.0,0,None,0,1,17,1,26,155,2,0,GOOD
10296919,Sint-Genesius-Rode,HOUSE,VILLA,819000.0,BUY_REGULAR,4.0,305.0,0,None,1,1,30,1,None,1113,4,None,GOOD
10289857,Wezembeek-Oppem,HOUSE,TOWN_HOUSE,565000.0,BUY_REGULAR,3.0,208.0,1,None,0,1,30,1,100,0,3,0,GOOD
10287338,Landen,HOUSE,HOUSE,210000.0,BUY_REGULAR,3.0,,None,None,0,None,None,None,None,0,None,None,None
10309328,Affligem,HOUSE,HOUSE,549000.0,BUY_REGULAR,4.0,239.0,1,None,0,1,None,None,None,1416,4,0,JUST_RENOVATED
10293524,Drogenbos,APARTMENT,APARTMENT,350000.0,BUY_REGULAR,2.0,83.0,0,None,0,None,None,None,None,None,,None,GOOD
10281580,Bellingen,HOUSE,HOUSE,279000.0,BUY_REGULAR,4.0,204.0,None,None,0,None,None,None,None,245,2,None,
10298749,Drieslinter,HOUSE,HOUSE,85000.0,PUBLIC_SALE,1.0,,None,None,0,None,None,None,None,245,3,None,TO_RENOVATE
10311639,Tienen,HOUSE,HOUSE,189000.0,BUY_REGULAR,3.0,138.0,0,None,0,1,16,1,32,100,2,0,
10284528,Zaventem,APARTMENT,APARTMENT,229000.0,BUY_REGULAR,1.0,52.0,0,None,0,1,2,None,None,,,0,AS_NEW
10301308,Londerzeel,HOUSE,VILLA,429000.0,BUY_REGULAR,3.0,126.0,0,None,0,1,29,1,286,709,4,None,GOOD
10306837,Leuven,APARTMENT,APARTMENT,257000.0,BUY_REGULAR,1.0,40.0,0,None,0,1,25,None,None,,3,None,GOOD
10303570,Wezembeek-Oppem,APARTMENT,PENTHOUSE,760000.0,BUY_REGULAR,3.0,183.0,None,None,0,1,50,None,None,None,,None,
10242079,Alsemberg,HOUSE,VILLA,819000.0,BUY_REGULAR,4.0,305.0,0,None,1,1,30,1,None,1113,4,None,GOOD
10289833,Sint-Pieters-Leeuw,HOUSE,HOUSE,339000.0,BUY_REGULAR,3.0,110.0,0,None,0,1,None,None,None,153,2,0,GOOD
10287241,Beersel,HOUSE,MIXED_USE_BUILDING,398000.0,BUY_REGULAR,3.0,120.0,0,None,0,None,None,1,None,450,3,None,TO_BE_DONE_UP
10309301,Herent,HOUSE,HOUSE,579000.0,BUY_REGULAR,5.0,276.0,1,None,0,1,None,None,None,750,3,None,GOOD
10293514,ATTENHOVEN,HOUSE,FARMHOUSE,385000.0,BUY_REGULAR,5.0,209.0,None,None,0,1,None,1,1718,1718,3,None,
10281516,Herent,HOUSE,HOUSE,518000.0,BUY_REGULAR,3.0,127.0,1,None,0,1,35,1,490,787,3,0,JUST_RENOVATED
10298744,Sint-Stevens-Woluwe,APARTMENT,APARTMENT,150000.0,PUBLIC_SALE,2.0,91.0,None,None,0,None,None,None,None,None,,None,
10298743,Tervuren,HOUSE,VILLA,310000.0,PUBLIC_SALE,4.0,298.0,None,None,0,None,None,None,None,3575,4,None,
10284498,Meise,HOUSE,HOUSE,295000.0,BUY_REGULAR,2.0,117.0,0,None,0,None,None,1,None,70,,0,
10301259,Rhode-Saint-Genèse,APARTMENT,APARTMENT,248000.0,BUY_REGULAR,2.0,80.0,0,None,0,None,None,None,None,None,3,0,GOOD
10306814,Tienen,HOUSE,HOUSE,285000.0,BUY_REGULAR,3.0,155.0,0,None,0,1,10,1,290,550,3,0,GOOD
10303545,Zaventem,APARTMENT,APARTMENT,330000.0,BUY_REGULAR,2.0,108.0,0,None,1,1,6,1,60,None,3,0,GOOD
10296918,Beersel,HOUSE,VILLA,819000.0,BUY_REGULAR,4.0,305.0,0,None,1,1,30,1,None,1113,4,None,GOOD
10289781,MELSBROEK,APARTMENT,APARTMENT,298000.0,BUY_REGULAR,2.0,92.0,0,None,0,None,None,None,None,None,3,None,GOOD
10289780,Machelen,APARTMENT,APARTMENT,275000.0,BUY_REGULAR,2.0,98.0,0,None,0,1,None,None,None,,3,None,GOOD
10309285,Grimbergen,APARTMENT,APARTMENT,190000.0,BUY_REGULAR,1.0,63.0,0,None,0,None,None,None,None,,2,0,TO_BE_DONE_UP
10293506,Ruisbroek,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,2.0,,0,None,0,None,None,None,None,None,None,None,None
10181373,Kortenberg,HOUSE,HOUSE,419000.0,BUY_REGULAR,3.0,,0,None,0,1,1,1,1,0,4,0,
10311607,Sint-Pieters-Leeuw,HOUSE,HOUSE,275000.0,BUY_REGULAR,3.0,110.0,None,None,0,1,None,None,None,258,3,0,GOOD
10298738,Tienen,HOUSE,HOUSE,297500.0,BUY_REGULAR,2.0,118.0,None,None,0,1,7,None,None,0,2,0,
10284422,Beersel,APARTMENT,SERVICE_FLAT,160000.0,BUY_REGULAR,1.0,56.0,0,None,0,None,None,None,None,None,2,0,GOOD
10301256,Bever,HOUSE,HOUSE,449000.0,BUY_REGULAR,5.0,365.0,0,None,0,1,1,1,1200,1409,4,0,JUST_RENOVATED
10301115,Langdorp,HOUSE,HOUSE,280000.0,BUY_REGULAR,4.0,,None,None,0,None,None,None,None,0,,None,
10301004,Vilvoorde,HOUSE,HOUSE,279000.0,BUY_REGULAR,2.0,110.0,0,None,0,None,None,None,None,62,2,0,AS_NEW
10268885,Leuven,APARTMENT,FLAT_STUDIO,120000.0,BUY_REGULAR,0.0,16.0,0,None,0,None,None,None,None,None,,None,GOOD
10287211,Liedekerke,HOUSE,VILLA,1060000.0,BUY_REGULAR,5.0,448.0,0,None,0,1,None,1,730,1051,4,1,GOOD
10287210,Liedekerke,HOUSE,VILLA,1060000.0,BUY_REGULAR,5.0,448.0,0,None,0,1,None,1,730,1051,4,1,GOOD
10309284,Grimbergen,APARTMENT,APARTMENT,190000.0,BUY_REGULAR,1.0,63.0,0,None,0,None,None,None,None,,2,0,TO_BE_DONE_UP
10309283,Grimbergen,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,1.0,63.0,0,None,0,1,None,None,None,,2,0,TO_BE_DONE_UP
10281352,Diegem,HOUSE,APARTMENT_BLOCK,315000.0,BUY_REGULAR,5.0,200.0,0,None,0,None,None,1,180,290,2,None,
10311606,Halle,HOUSE,HOUSE,275000.0,BUY_REGULAR,3.0,110.0,None,None,0,1,None,None,None,258,3,0,GOOD
10298737,Tienen,HOUSE,HOUSE,346000.0,BUY_REGULAR,3.0,124.0,None,None,0,1,23,1,166,0,2,0,
10284300,Essene,HOUSE,HOUSE,399900.0,BUY_REGULAR,4.0,271.0,0,None,0,None,None,1,None,396,,0,AS_NEW
10306806,Dilbeek,APARTMENT,APARTMENT,214000.0,BUY_REGULAR,1.0,65.0,None,None,0,None,None,None,None,None,3,None,JUST_RENOVATED
10274326,Zoutleeuw,HOUSE,HOUSE,97000.0,BUY_REGULAR,3.0,,0,None,0,1,None,None,None,105,2,None,TO_RENOVATE
10300988,Diegem,HOUSE,HOUSE,339000.0,BUY_REGULAR,3.0,120.0,0,None,1,1,24,1,32,0,3,0,JUST_RENOVATED
10296806,Machelen,HOUSE,HOUSE,450000.0,BUY_REGULAR,3.0,,0,None,1,None,None,None,None,370,3,0,GOOD
10289740,Kessel-Lo,APARTMENT,APARTMENT,329800.0,BUY_REGULAR,2.0,85.0,0,None,0,1,None,None,None,,3,None,AS_NEW
10287067,Zemst,HOUSE,HOUSE,749000.0,BUY_REGULAR,3.0,280.0,0,None,0,None,None,None,None,2841,4,None,GOOD
10293496,SINT-PIETERS-LEEUW,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,2.0,,0,None,0,None,None,None,None,None,None,None,None
10309273,Roosdaal,HOUSE,HOUSE,275000.0,BUY_REGULAR,3.0,144.0,0,None,0,1,None,1,1900,2028,3,0,
10311506,Sint-Pieters-Leeuw,HOUSE,HOUSE,440000.0,BUY_REGULAR,4.0,240.0,0,None,0,None,None,None,None,1962,3,0,TO_RENOVATE
10298736,Tienen,HOUSE,HOUSE,346500.0,BUY_REGULAR,3.0,130.0,None,None,0,1,21,None,None,0,2,0,
10284298,Aarschot,HOUSE,HOUSE,1045000.0,BUY_REGULAR,4.0,634.0,None,None,0,None,None,None,None,1857,None,0,None
10306791,Herent,HOUSE,HOUSE,275000.0,BUY_REGULAR,3.0,97.0,0,None,0,1,None,None,None,106,2,0,GOOD
10303476,NEERLINTER,HOUSE,HOUSE,376000.0,BUY_REGULAR,3.0,,0,None,0,None,None,None,None,334,3,None,
10300969,ZICHEM,HOUSE,HOUSE,398000.0,BUY_REGULAR,3.0,204.0,0,None,0,1,None,1,None,388,,None,GOOD
10296795,Wijgmaal,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,1.0,74.0,0,None,0,1,22,1,82,,2,0,GOOD
10289705,Lennik,HOUSE,HOUSE,449000.0,BUY_REGULAR,4.0,194.0,0,None,0,None,None,1,None,555,3,0,GOOD
10132782,Tremelo,HOUSE,COUNTRY_COTTAGE,245000.0,BUY_REGULAR,2.0,151.0,None,None,0,1,None,None,None,688,4,None,TO_RENOVATE
10287043,Landen (walshoutem),HOUSE,HOUSE,365000.0,BUY_REGULAR,4.0,200.0,0,None,0,1,55,1,651,806,4,0,GOOD
10281302,Begijnendijk,APARTMENT,GROUND_FLOOR,1249895.0,BUY_REGULAR,11.0,,0,None,0,None,None,None,None,None,,0,GOOD
10309270,Grimbergen,HOUSE,HOUSE,379000.0,BUY_REGULAR,4.0,205.0,0,None,0,1,None,None,None,165,3,0,
10311425,Leuven,HOUSE,HOUSE,430000.0,BUY_REGULAR,3.0,131.0,None,None,0,None,None,1,36,105,2,0,GOOD
10298735,Tienen,HOUSE,HOUSE,342500.0,BUY_REGULAR,3.0,130.0,None,None,0,1,21,None,None,0,2,0,
10298734,Tienen,HOUSE,HOUSE,305000.0,BUY_REGULAR,2.0,119.0,None,None,0,1,16,None,None,0,2,0,
10306783,Aarschot Rillaar,APARTMENT,APARTMENT,299000.0,BUY_REGULAR,2.0,,1,None,0,1,None,None,None,,2,None,AS_NEW
10303475,NEERLINTER,HOUSE,HOUSE,376000.0,BUY_REGULAR,3.0,,0,None,0,None,None,None,None,0,3,None,
10300925,Leuven,APARTMENT,KOT,197000.0,BUY_REGULAR,0.0,,None,None,0,1,1,None,None,None,None,0,None
10296794,Wijgmaal,APARTMENT,APARTMENT,420000.0,BUY_REGULAR,3.0,144.0,0,None,0,1,18,1,None,,2,0,GOOD
10289688,Tienen,HOUSE,HOUSE,309000.0,BUY_REGULAR,3.0,176.0,0,None,0,None,None,1,1690,1825,3,None,TO_BE_DONE_UP
10293484,RHODE-SAINT-GENÈSE,HOUSE,VILLA,1735000.0,BUY_REGULAR,4.0,,0,None,0,None,None,None,None,0,4,None,
10286991,Kortenberg,APARTMENT,APARTMENT,289000.0,BUY_REGULAR,2.0,98.0,0,None,0,None,None,None,None,None,None,None,None
10281299,Begijnendijk,HOUSE,HOUSE,1249895.0,BUY_REGULAR,11.0,,0,None,0,1,None,None,None,0,,0,GOOD
10281130,Heverlee,APARTMENT,APARTMENT,435000.0,BUY_REGULAR,2.0,106.0,0,None,0,1,28,None,None,,2,None,
10311359,Itterbeek,HOUSE,HOUSE,295000.0,BUY_REGULAR,4.0,142.0,0,None,0,None,None,1,None,206,2,None,TO_BE_DONE_UP
10284269,Tienen,HOUSE,MIXED_USE_BUILDING,239000.0,BUY_REGULAR,1.0,58.0,0,None,0,1,6,None,None,3900,4,None,
10298733,Tienen,HOUSE,HOUSE,299000.0,BUY_REGULAR,2.0,119.0,None,None,0,1,16,None,None,0,2,0,
10306385,Dilbeek,HOUSE,VILLA,889534.0,BUY_REGULAR,4.0,274.0,None,None,0,None,None,None,None,669,4,None,AS_NEW
10303385,Aarschot,APARTMENT,GROUND_FLOOR,299600.0,BUY_REGULAR,2.0,82.0,0,None,0,1,8,None,None,,,None,AS_NEW
10300913,Wemmel,APARTMENT,APARTMENT,497800.0,BUY_REGULAR,3.0,114.0,0,None,0,1,25,1,266,,2,0,
10296787,Tienen,HOUSE,HOUSE,260000.0,BUY_REGULAR,3.0,221.0,0,None,0,1,11,1,1246,1451,3,0,TO_RENOVATE
10289679,Aarschot,HOUSE,EXCEPTIONAL_PROPERTY,482000.0,BUY_REGULAR,3.0,216.0,0,None,0,None,None,None,None,600,3,None,AS_NEW
10293467,Grimbergen,APARTMENT,SERVICE_FLAT,67000.0,BUY_REGULAR,1.0,29.0,None,None,0,None,None,None,None,None,2,0,GOOD
10286938,Haacht,HOUSE,HOUSE,479000.0,BUY_REGULAR,4.0,,1,None,0,1,None,None,None,875,4,None,AS_NEW
10309269,Grimbergen,HOUSE,TOWN_HOUSE,450000.0,BUY_REGULAR,3.0,185.0,0,None,0,1,6,None,None,0,3,0,
10281060,Landen,APARTMENT,APARTMENT,132500.0,BUY_REGULAR,3.0,90.0,None,None,0,1,None,None,None,None,2,0,GOOD
10196268,Gooik,HOUSE,HOUSE,349000.0,BUY_REGULAR,3.0,165.0,0,None,0,None,None,1,695,1062,4,None,TO_RENOVATE
10284267,Tienen,APARTMENT,APARTMENT,239000.0,BUY_REGULAR,1.0,58.0,0,None,0,1,6,None,None,,4,None,
10284260,Zaventem,HOUSE,VILLA,615000.0,BUY_REGULAR,4.0,170.0,0,None,0,None,None,1,270,367,4,0,GOOD
10284115,Leuven,APARTMENT,APARTMENT,380000.0,BUY_REGULAR,2.0,95.0,0,None,0,1,4,None,None,None,,0,AS_NEW
10303352,Beersel,HOUSE,HOUSE,750000.0,BUY_REGULAR,5.0,,0,None,1,1,1,1,1,25,4,0,AS_NEW
10300912,Wemmel,APARTMENT,APARTMENT,492600.0,BUY_REGULAR,2.0,108.0,0,None,0,1,36,1,117,,2,0,
10300911,Wemmel,APARTMENT,APARTMENT,488400.0,BUY_REGULAR,2.0,108.0,0,None,0,1,36,1,95,,2,0,
10289659,Kortenberg,HOUSE,HOUSE,630000.0,BUY_REGULAR,4.0,130.0,0,None,0,None,None,None,None,967,3,0,TO_RENOVATE
10293466,Grimbergen,APARTMENT,SERVICE_FLAT,68000.0,BUY_REGULAR,1.0,31.0,None,None,0,1,4,None,None,None,2,0,GOOD
10254972,Rotselaar,HOUSE,HOUSE,495000.0,BUY_REGULAR,4.0,200.0,0,None,0,1,20,None,None,839,3,None,JUST_RENOVATED
10309268,Merchtem,HOUSE,HOUSE,359000.0,BUY_REGULAR,3.0,185.0,0,None,0,1,10,None,None,554,3,0,
10281029,Steenokkerzeel,HOUSE,HOUSE,485000.0,BUY_REGULAR,3.0,,0,None,0,None,None,1,120,432,1,0,JUST_RENOVATED
10281028,Dilbeek,HOUSE,HOUSE,489000.0,BUY_REGULAR,4.0,254.0,None,None,0,1,50,1,1200,1200,3,0,TO_BE_DONE_UP
10298732,Tienen,HOUSE,HOUSE,304500.0,BUY_REGULAR,2.0,119.0,None,None,0,1,16,None,None,0,2,0,
10306374,Asse Zellik,APARTMENT,APARTMENT,189000.0,BUY_REGULAR,2.0,75.0,0,None,0,1,8,None,None,None,2,0,AS_NEW
10284048,Leuven,APARTMENT,APARTMENT,545000.0,BUY_REGULAR,3.0,135.0,0,None,0,None,None,None,None,None,2,None,JUST_RENOVATED
10284045,Kessel-Lo,APARTMENT,APARTMENT,319000.0,BUY_REGULAR,2.0,70.0,0,None,0,1,2,None,None,,2,None,
10296755,Liedekerke,HOUSE,HOUSE,369000.0,BUY_REGULAR,4.0,180.0,0,None,0,1,None,1,None,440,3,0,GOOD
10300910,Wemmel,APARTMENT,APARTMENT,498600.0,BUY_REGULAR,2.0,112.0,0,None,0,1,43,1,121,,2,0,
10289641,Beersel,HOUSE,VILLA,489000.0,BUY_REGULAR,4.0,120.0,0,None,0,None,None,None,None,988,4,None,TO_RENOVATE
10293430,Nossegem,HOUSE,VILLA,950000.0,BUY_REGULAR,7.0,650.0,0,None,0,None,None,None,None,2630,4,0,GOOD
10164402,Tremelo,HOUSE,COUNTRY_COTTAGE,245000.0,BUY_REGULAR,2.0,151.0,None,None,0,None,None,None,None,688,4,None,TO_RENOVATE
10309267,Merchtem,HOUSE,HOUSE,379000.0,BUY_REGULAR,3.0,187.0,0,None,0,1,None,None,None,682,3,None,
10311272,Begijnendijk,HOUSE,HOUSE,350000.0,BUY_REGULAR,3.0,194.0,None,None,0,None,None,1,2048,2048,4,None,TO_RENOVATE
10280929,Opwijk,HOUSE,HOUSE,548500.0,BUY_REGULAR,3.0,200.0,0,None,1,1,30,1,900,1486,4,None,GOOD
10298731,Tienen,HOUSE,HOUSE,347500.0,BUY_REGULAR,3.0,130.0,None,None,0,1,21,None,None,0,2,0,
10306373,Lubbeek,HOUSE,HOUSE,489000.0,BUY_REGULAR,3.0,202.0,0,None,0,1,None,None,None,2858,4,None,GOOD
10303311,Leuven,APARTMENT,APARTMENT,449000.0,BUY_REGULAR,2.0,113.0,0,None,0,1,None,None,None,,2,None,GOOD
10283986,Herent,HOUSE,HOUSE,584000.0,BUY_REGULAR,4.0,211.0,0,None,0,1,None,1,1126,1126,4,None,AS_NEW
10283980,Vilvoorde,HOUSE,HOUSE,495000.0,BUY_REGULAR,5.0,270.0,0,None,0,None,None,1,100,1230,3,None,
10300909,Wemmel,APARTMENT,APARTMENT,484600.0,BUY_REGULAR,2.0,108.0,0,None,0,1,26,1,None,,2,0,
10289612,Dilbeek,HOUSE,VILLA,555000.0,BUY_REGULAR,4.0,137.0,0,None,1,1,21,1,430,596,4,0,TO_BE_DONE_UP
10293426,Hoegaarden,HOUSE,HOUSE,375000.0,BUY_REGULAR,4.0,,0,None,1,1,1,1,1,653,3,0,GOOD
10286935,Tienen,HOUSE,HOUSE,149000.0,BUY_REGULAR,3.0,120.0,None,None,0,None,None,None,None,230,2,None,
10309259,Linter,HOUSE,HOUSE,465000.0,BUY_REGULAR,4.0,238.0,0,None,0,1,None,None,None,1140,4,None,GOOD
10311271,Begijnendijk,HOUSE,HOUSE,185000.0,BUY_REGULAR,2.0,100.0,None,None,0,None,None,1,647,647,4,None,TO_RENOVATE
10280924,Lot,HOUSE,HOUSE,445000.0,BUY_REGULAR,4.0,240.0,0,None,0,1,None,None,None,2682,4,None,TO_RENOVATE
10298730,Tienen,HOUSE,HOUSE,305000.0,BUY_REGULAR,2.0,119.0,None,None,0,1,16,None,None,0,2,0,
10306370,Dilbeek,HOUSE,HOUSE,649000.0,BUY_REGULAR,4.0,243.0,0,None,0,1,None,None,None,1000,3,1,GOOD
10303310,Leuven,APARTMENT,APARTMENT,399000.0,BUY_REGULAR,2.0,85.0,None,None,0,1,None,None,None,,2,None,AS_NEW
10296754,Liedekerke,HOUSE,HOUSE,125000.0,BUY_REGULAR,1.0,70.0,0,None,0,None,None,None,None,70,1,0,TO_RENOVATE
10283960,Elewijt,HOUSE,HOUSE,475000.0,BUY_REGULAR,3.0,176.0,0,None,0,1,40,1,359,487,4,None,AS_NEW
10300908,Wemmel,APARTMENT,APARTMENT,399800.0,BUY_REGULAR,2.0,92.0,0,None,0,1,18,1,None,,2,0,
10289597,Boortmeerbeek Hever,HOUSE,VILLA,448000.0,BUY_REGULAR,3.0,187.0,1,None,0,1,9,None,None,581,4,0,AS_NEW
10293335,Keerbergen,HOUSE,HOUSE,580000.0,BUY_REGULAR,4.0,,0,None,1,1,22,1,690,857,4,None,GOOD
10286843,Grimbergen,APARTMENT,DUPLEX,349000.0,BUY_REGULAR,3.0,106.0,0,None,0,None,None,None,None,,None,None,None
10309237,Londerzeel,HOUSE,HOUSE,225000.0,BUY_REGULAR,3.0,131.0,None,None,0,1,None,None,None,340,3,None,TO_RENOVATE
10311261,Roosdaal,APARTMENT,APARTMENT,260000.0,BUY_REGULAR,3.0,139.0,1,None,0,1,None,None,None,None,3,0,GOOD
10280923,Beersel,HOUSE,HOUSE,445000.0,BUY_REGULAR,4.0,240.0,0,None,0,1,None,None,None,2682,4,None,TO_RENOVATE
10280919,Overijse,HOUSE,BUNGALOW,449000.0,BUY_REGULAR,3.0,130.0,0,None,0,None,None,1,466,466,3,None,JUST_RENOVATED
10306320,Keerbergen,HOUSE,HOUSE,1750000.0,BUY_REGULAR,5.0,642.0,1,None,0,1,None,None,None,11763,,0,
10303309,Leuven Heverlee,HOUSE,HOUSE,299000.0,BUY_REGULAR,3.0,102.0,None,None,0,None,None,None,None,105,2,None,
10296751,Tienen,HOUSE,HOUSE,460000.0,BUY_REGULAR,3.0,190.0,0,None,0,None,None,1,4346,4346,4,0,GOOD
10283818,Sint-Pieters-Leeuw,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,None,None,0,None,None,None,None,None,None,None,None
10300907,Wemmel,APARTMENT,PENTHOUSE,648500.0,BUY_REGULAR,3.0,152.0,0,None,0,1,48,1,None,,2,0,
10289596,Kampenhout,APARTMENT,DUPLEX,540000.0,BUY_REGULAR,3.0,176.0,0,None,0,1,13,None,None,,,None,AS_NEW
10291303,Gooik,HOUSE,HOUSE,549000.0,BUY_REGULAR,3.0,322.0,0,None,0,1,None,1,None,861,4,None,GOOD
10286830,ZICHEM,HOUSE,HOUSE,395000.0,BUY_REGULAR,3.0,140.0,0,None,0,1,25,1,None,2590,4,None,
10309236,Londerzeel,HOUSE,HOUSE,395000.0,BUY_REGULAR,3.0,200.0,None,None,0,1,None,None,None,207,2,None,
10311252,Overijse,HOUSE,TOWN_HOUSE,545000.0,BUY_REGULAR,4.0,177.0,0,None,0,1,11,1,60,195,2,0,GOOD
10298729,Tienen,HOUSE,HOUSE,305000.0,BUY_REGULAR,2.0,119.0,None,None,0,1,16,None,None,0,2,0,
10280867,Diest,APARTMENT,APARTMENT,285000.0,BUY_REGULAR,2.0,85.0,0,None,0,1,11,None,None,,,None,GOOD
10306312,Kampenhout,HOUSE,HOUSE,590000.0,BUY_REGULAR,3.0,182.0,None,None,0,None,None,1,None,1850,,0,AS_NEW
10296638,Scherpenheuvel-Zichem,HOUSE,HOUSE,379000.0,BUY_REGULAR,3.0,208.0,None,None,0,1,None,None,None,649,4,None,GOOD
10283801,Sint-Pieters-Leeuw,APARTMENT,APARTMENT,315000.0,BUY_REGULAR,4.0,145.0,0,None,0,1,None,1,1,None,3,None,
10300906,Wemmel,APARTMENT,APARTMENT,397200.0,BUY_REGULAR,2.0,90.0,0,None,0,1,22,1,None,,2,0,
10300905,Wemmel,APARTMENT,PENTHOUSE,745200.0,BUY_REGULAR,3.0,173.0,0,None,0,1,59,1,None,,2,0,
10293188,Tienen,APARTMENT,APARTMENT,185000.0,BUY_REGULAR,2.0,,0,None,0,1,6,None,None,,2,0,GOOD
10286819,Steenokkerzeel,HOUSE,HOUSE,355000.0,BUY_REGULAR,2.0,,0,None,0,None,None,None,None,368,3,None,
10309090,Holsbeek,HOUSE,HOUSE,449000.0,BUY_REGULAR,2.0,180.0,1,None,0,1,None,None,None,624,4,None,AS_NEW
10311217,Begijnendijk Betekom,HOUSE,HOUSE,369000.0,BUY_REGULAR,4.0,141.0,0,None,0,None,None,None,None,761,4,None,GOOD
