Id,Locality,House or appartment?,Subtype,Price,Type of sale,Number of rooms,Living area,Fully equipped kitchen,Furnished,Open fire,Terrace,Area of terrace,Garden,Area of garden,Land surface,Number of facades,Swimming pool,State of building
10309760,Namur,APARTMENT,APARTMENT,349000.0,BUY_REGULAR,2.0,139.0,0,None,0,1,8,None,None,,2,None,JUST_RENOVATED
10309687,Cerfontaine,HOUSE,HOUSE,85000.0,BUY_REGULAR,2.0,,None,None,0,None,None,None,None,650,3,None,TO_RENOVATE
10301273,Ciney,APARTMENT,DUPLEX,95000.0,BUY_REGULAR,1.0,,0,None,0,None,None,None,None,None,None,0,None
10305172,Eghezee,HOUSE,MIXED_USE_BUILDING,349500.0,BUY_REGULAR,3.0,135.0,0,None,0,1,22,None,None,332,2,None,TO_BE_DONE_UP
10298168,Ciney,HOUSE,HOUSE,199000.0,PUBLIC_SALE,3.0,136.0,0,None,0,1,None,1,None,1205,4,None,JUST_RENOVATED
10295640,Bouge,APARTMENT,APARTMENT,225000.0,BUY_REGULAR,1.0,38.0,0,None,0,1,9,1,None,None,,None,
10295634,Fosses-la-Ville,HOUSE,HOUSE,235000.0,BUY_REGULAR,3.0,127.0,0,None,0,1,34,1,None,215,3,None,
10287342,Gembloux,APARTMENT,APARTMENT,290000.0,BUY_REGULAR,3.0,89.0,0,None,0,1,2,1,43,None,,None,
10289911,Hastière,HOUSE,HOUSE,185000.0,BUY_REGULAR,2.0,,0,None,0,1,6,1,440,440,4,None,GOOD
10283378,Floreffe,HOUSE,APARTMENT_BLOCK,349000.0,BUY_REGULAR,2.0,380.0,0,None,0,None,None,None,None,196,2,None,GOOD
10280248,Jambes,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,1.0,59.0,0,None,0,1,6,1,34,None,2,None,AS_NEW
10030909,Wavre,HOUSE,HOUSE,275000.0,BUY_REGULAR,3.0,100.0,0,None,0,None,None,None,None,0,2,0,AS_NEW
10307589,SUARLEE,HOUSE,HOUSE,700000.0,BUY_REGULAR,8.0,650.0,0,None,0,1,150,1,1595,1595,4,None,
10309650,SPY,HOUSE,VILLA,330000.0,BUY_REGULAR,3.0,160.0,None,None,0,None,None,None,None,0,None,None,None
10301217,Namur,HOUSE,VILLA,510000.0,BUY_REGULAR,4.0,254.0,0,None,0,None,None,1,850,1091,4,0,GOOD
10301216,Flawinne,HOUSE,HOUSE,130000.0,PUBLIC_SALE,3.0,,None,None,0,None,None,None,None,0,None,None,None
10298034,Rochefort,HOUSE,HOUSE,231500.0,BUY_REGULAR,3.0,118.0,None,None,0,None,None,1,None,800,4,None,
10293005,Belgrade,HOUSE,HOUSE,365000.0,BUY_REGULAR,4.0,244.0,0,None,0,1,None,None,None,0,2,None,
10292946,Florennes,HOUSE,MIXED_USE_BUILDING,70000.0,PUBLIC_SALE,0.0,,None,None,0,None,None,None,None,0,None,None,None
10287272,Beauraing Winenne,HOUSE,HOUSE,119000.0,BUY_REGULAR,4.0,143.0,0,None,0,1,None,None,None,360,2,None,TO_RENOVATE
10289896,Gedinne Louette-Saint-Denis,HOUSE,COUNTRY_COTTAGE,195000.0,BUY_REGULAR,3.0,160.0,0,None,0,None,None,1,1780,1780,4,0,TO_RENOVATE
10283252,Agimont,HOUSE_GROUP,HOUSE_GROUP,,BUY_REGULAR,,,None,None,0,None,None,None,None,None,None,None,None
10225708,Somme-Leuze,HOUSE,HOUSE,329000.0,BUY_REGULAR,3.0,,None,None,0,1,1,1,1,1221,4,0,AS_NEW
10167792,Wavre,HOUSE,APARTMENT_BLOCK,430000.0,BUY_REGULAR,0.0,304.0,0,None,0,None,None,None,None,135,2,0,TO_RENOVATE
10307520,Yvoir,HOUSE,COUNTRY_COTTAGE,105000.0,BUY_REGULAR,3.0,55.0,None,None,0,1,63,1,248,280,1,1,AS_NEW
10309649,SPY,HOUSE,HOUSE,330000.0,BUY_REGULAR,3.0,160.0,None,None,0,None,None,None,None,0,None,None,None
10305101,Floreffe,HOUSE,VILLA,595000.0,BUY_REGULAR,5.0,300.0,1,None,0,1,None,1,None,1365,4,None,JUST_RENOVATED
10301122,Dinant,HOUSE,MIXED_USE_BUILDING,395000.0,BUY_REGULAR,6.0,356.0,1,None,0,None,None,None,None,356,2,0,TO_BE_DONE_UP
10301096,Floreffe,HOUSE,HOUSE,100000.0,PUBLIC_SALE,3.0,,None,None,0,None,None,None,None,1685,4,None,TO_RENOVATE
10295625,Jambes,APARTMENT,APARTMENT,415000.0,BUY_REGULAR,3.0,115.0,1,None,0,1,20,1,None,,,0,
10292903,Fosses la Ville,HOUSE,APARTMENT_BLOCK,1050000.0,BUY_REGULAR,0.0,,None,None,0,None,None,None,None,0,4,0,GOOD
10286941,Namur,HOUSE,HOUSE,395000.0,BUY_REGULAR,8.0,155.0,0,None,0,1,164,None,None,160,2,0,GOOD
10289778,Haillot,HOUSE,HOUSE,399000.0,BUY_REGULAR,2.0,130.0,0,None,0,1,32,None,None,1980,4,None,JUST_RENOVATED
10280152,Namur,APARTMENT,GROUND_FLOOR,240000.0,BUY_REGULAR,2.0,90.0,0,None,0,1,20,1,30,None,2,0,GOOD
10283214,Gesves,HOUSE,VILLA,390000.0,BUY_REGULAR,3.0,160.0,0,None,0,1,50,1,550,800,4,0,AS_NEW
10167351,Lasne,HOUSE,EXCEPTIONAL_PROPERTY,1750000.0,BUY_REGULAR,7.0,550.0,0,None,0,1,100,1,4600,4600,4,0,GOOD
10307517,Hastière,APARTMENT,APARTMENT,149000.0,BUY_REGULAR,2.0,65.0,None,None,0,None,None,None,None,None,,None,AS_NEW
10309418,Namur,APARTMENT,PENTHOUSE,170000.0,BUY_REGULAR,1.0,70.0,0,None,0,1,70,None,None,None,4,0,
10304856,Andenne,HOUSE,HOUSE,296000.0,BUY_REGULAR,3.0,132.0,0,None,0,1,48,None,None,0,2,0,AS_NEW
10304718,Eghezée,HOUSE,HOUSE,650000.0,BUY_REGULAR,5.0,260.0,0,None,1,1,30,1,None,3383,4,None,GOOD
10289649,Gembloux,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,1.0,60.0,1,None,0,1,18,1,30,None,,0,AS_NEW
10295624,Erpent,APARTMENT,APARTMENT,415000.0,BUY_REGULAR,3.0,115.0,None,None,0,1,20,1,None,,3,0,
10292886,Sambreville,APARTMENT,GROUND_FLOOR,259000.0,BUY_REGULAR,2.0,100.0,None,None,0,1,None,None,None,None,3,None,AS_NEW
10286940,Namur,HOUSE,APARTMENT_BLOCK,870000.0,BUY_REGULAR,6.0,155.0,0,None,0,None,None,None,None,42,2,0,GOOD
10289739,Fosses-la-Ville,HOUSE,HOUSE,158000.0,BUY_REGULAR,3.0,136.0,0,None,0,1,26,None,None,274,3,None,GOOD
10189266,Aische-en-Refail,HOUSE,HOUSE,475000.0,BUY_REGULAR,4.0,220.0,0,None,0,None,None,1,None,900,None,0,None
10283171,Walcourt,HOUSE,HOUSE,90000.0,BUY_REGULAR,2.0,150.0,0,None,0,None,None,None,None,686,3,None,TO_RENOVATE
10167237,Jodoigne,HOUSE,HOUSE,384075.0,BUY_REGULAR,3.0,150.0,None,None,0,None,None,1,None,941,4,None,
10307515,Dinant,HOUSE,TOWN_HOUSE,119000.0,BUY_REGULAR,2.0,88.0,None,None,0,1,16,1,260,260,1,None,TO_RENOVATE
10309395,Seilles,HOUSE,VILLA,430000.0,BUY_REGULAR,3.0,200.0,None,None,0,None,None,None,None,588,4,0,GOOD
10297960,Dinant,HOUSE,HOUSE,174000.0,BUY_REGULAR,2.0,,0,None,0,1,16,1,220,220,2,None,GOOD
10304580,Waret-la-Chaussée,APARTMENT,APARTMENT,265000.0,BUY_REGULAR,1.0,50.0,None,None,0,1,36,None,None,,,None,
10280851,Namur,APARTMENT,APARTMENT,227000.0,BUY_REGULAR,3.0,90.0,0,None,0,1,8,None,None,None,2,0,AS_NEW
10295622,Fosses-la-Ville,HOUSE,HOUSE,220000.0,BUY_REGULAR,3.0,120.0,1,None,0,None,None,None,None,500,2,0,
10292698,Mettet Saint-Gérard,HOUSE,HOUSE,360000.0,BUY_REGULAR,5.0,300.0,0,None,0,1,None,None,None,469,3,None,GOOD
10259085,Namur,APARTMENT,APARTMENT,169000.0,BUY_REGULAR,2.0,84.0,0,None,0,None,None,None,None,,4,0,TO_RENOVATE
10289738,Fosses-la-Ville,APARTMENT,APARTMENT,179000.0,BUY_REGULAR,2.0,110.0,0,None,0,None,None,None,None,None,3,None,JUST_RENOVATED
10279584,Florennes,HOUSE,HOUSE,225000.0,BUY_REGULAR,3.0,,0,None,0,1,20,1,850,900,3,0,AS_NEW
10282721,AUVELAIS,HOUSE,HOUSE,139999.0,BUY_REGULAR,3.0,127.0,0,None,0,1,30,1,100,220,2,0,TO_BE_DONE_UP
10167129,Jodoigne,HOUSE,HOUSE,199000.0,BUY_REGULAR,3.0,102.0,0,None,0,1,None,1,60,120,2,0,TO_BE_DONE_UP
10307297,Philippeville,HOUSE,HOUSE,425000.0,BUY_REGULAR,5.0,252.0,0,None,0,1,None,None,None,161,2,None,JUST_RENOVATED
10309394,Thon,HOUSE,HOUSE,359000.0,BUY_REGULAR,3.0,185.0,0,None,0,None,None,None,None,762,3,0,GOOD
10297861,Fosses-la-Ville,HOUSE,APARTMENT_BLOCK,159000.0,BUY_REGULAR,4.0,,0,None,0,1,None,None,None,123,2,None,TO_BE_DONE_UP
10304579,Waret-la-Chaussée,APARTMENT,APARTMENT,390000.0,BUY_REGULAR,2.0,95.0,None,None,0,1,30,None,None,,,None,
10300765,Hastière,HOUSE,HOUSE,115000.0,BUY_REGULAR,2.0,52.0,0,None,1,1,18,None,None,460000,2,0,GOOD
10295621,Eghezée,APARTMENT,APARTMENT,369000.0,BUY_REGULAR,3.0,125.0,None,None,0,1,9,None,None,None,,1,
10292657,SEVRY,HOUSE,HOUSE,590000.0,BUY_REGULAR,3.0,,0,None,0,1,None,None,None,9949,4,0,AS_NEW
10286047,Namur,APARTMENT,DUPLEX,275000.0,BUY_REGULAR,2.0,130.0,0,None,1,1,20,1,135,None,2,None,GOOD
10289722,Namur,HOUSE,VILLA,549000.0,BUY_REGULAR,3.0,200.0,0,None,1,None,None,None,None,6000,4,0,
10279447,Namur,HOUSE,HOUSE,500000.0,BUY_REGULAR,4.0,208.0,0,None,0,1,50,None,None,3754,4,None,
10265356,Profondeville,APARTMENT,DUPLEX,169000.0,BUY_REGULAR,1.0,104.0,0,None,0,1,3,None,None,None,2,0,AS_NEW
10166855,Waterloo,HOUSE,HOUSE,398000.0,BUY_REGULAR,3.0,,0,None,0,1,24,None,None,456,2,None,GOOD
10307274,Champion,HOUSE,VILLA,365000.0,BUY_REGULAR,6.0,410.0,0,None,0,1,None,None,None,1400,4,None,TO_BE_DONE_UP
10309392,Andenne,APARTMENT,DUPLEX,215000.0,BUY_REGULAR,2.0,90.0,0,None,0,None,None,None,None,None,2,0,GOOD
10297703,Alle-sur-Semois,HOUSE,HOUSE,495000.0,BUY_REGULAR,3.0,206.0,None,None,0,1,None,None,None,4486,4,None,GOOD
10304578,Waret-la-Chaussée,APARTMENT,APARTMENT,305000.0,BUY_REGULAR,3.0,98.0,None,None,0,1,13,None,None,,,None,
10300692,Ciney,HOUSE,HOUSE,249000.0,BUY_REGULAR,3.0,157.0,0,None,0,1,25,None,None,212,3,None,AS_NEW
10295518,Florennes,HOUSE,HOUSE,175000.0,BUY_REGULAR,6.0,206.0,0,None,0,1,21,None,None,0,2,None,
10292461,Flawinne,HOUSE,HOUSE,240000.0,BUY_REGULAR,3.0,102.0,0,None,0,1,32,1,300,300,,0,TO_RENOVATE
10285875,Bouge,APARTMENT,APARTMENT,205000.0,BUY_REGULAR,2.0,77.0,0,None,0,1,4,None,None,None,2,None,AS_NEW
10289584,Ciney,HOUSE,HOUSE,280000.0,BUY_REGULAR,4.0,,0,None,0,1,30,1,631,631,4,None,TO_BE_DONE_UP
10279442,SAINT-SERVAIS,HOUSE,HOUSE,500000.0,BUY_REGULAR,4.0,208.0,0,None,0,1,50,None,None,3754,4,None,
10282016,Gourdinne,HOUSE,HOUSE,185000.0,BUY_REGULAR,3.0,,0,None,0,None,None,None,None,0,None,None,None
10166668,Wavre,HOUSE,APARTMENT_BLOCK,705000.0,BUY_REGULAR,4.0,212.0,0,None,0,1,8,None,None,0,2,0,AS_NEW
10307167,Wierde,HOUSE,EXCEPTIONAL_PROPERTY,9999.0,BUY_REGULAR,3.0,186.0,None,None,0,None,None,None,None,35315,4,None,GOOD
10309391,Andenne,HOUSE,HOUSE,169000.0,BUY_REGULAR,3.0,110.0,0,None,0,None,None,None,None,90,2,0,GOOD
10297655,Namur,HOUSE,MIXED_USE_BUILDING,429000.0,BUY_REGULAR,4.0,390.0,0,None,0,1,100,None,None,310,2,0,TO_RENOVATE
10297222,Jemeppe-sur-Sambre,APARTMENT,APARTMENT,250000.0,BUY_REGULAR,2.0,174.0,0,None,1,None,None,None,None,None,2,None,
10300652,Namur,APARTMENT,APARTMENT,230000.0,BUY_REGULAR,2.0,96.0,0,None,0,None,None,None,None,None,2,0,GOOD
10295481,LESVE,HOUSE,VILLA,,LIFE_ANNUITY,2.0,150.0,0,None,0,1,None,None,None,1675,4,None,GOOD
10291230,HERMETON-SUR-MEUSE,HOUSE,HOUSE,170000.0,BUY_REGULAR,4.0,,0,None,0,1,None,None,None,817,3,None,TO_RENOVATE
10224453,Namur,APARTMENT,APARTMENT,112500.0,BUY_REGULAR,1.0,,None,None,0,None,None,None,None,None,None,0,None
10289525,Wépion,HOUSE,HOUSE,399000.0,BUY_REGULAR,4.0,130.0,0,None,0,None,None,1,None,1177,4,None,
10279361,Sombreffe,HOUSE,HOUSE,475000.0,BUY_REGULAR,3.0,272.0,0,None,0,None,None,None,None,6484,4,None,TO_RENOVATE
10088841,Floreffe,HOUSE,HOUSE,349000.0,BUY_REGULAR,4.0,215.0,0,None,0,None,None,None,None,1031,3,0,
10166159,Wavre,HOUSE,HOUSE,580000.0,BUY_REGULAR,5.0,243.0,1,None,0,1,37,1,None,1246,4,None,AS_NEW
10307156,Belgrade,HOUSE,VILLA,285000.0,BUY_REGULAR,3.0,130.0,0,None,0,1,12,1,900,1104,4,None,TO_BE_DONE_UP
10309386,Vezin,HOUSE,HOUSE,350000.0,BUY_REGULAR,3.0,130.0,1,None,0,None,None,None,None,3541,4,0,GOOD
10304577,Waret-la-Chaussée,APARTMENT,APARTMENT,305000.0,BUY_REGULAR,2.0,,None,None,0,1,35,None,None,,,None,
10304576,Waret-la-Chaussée,APARTMENT,APARTMENT,295000.0,BUY_REGULAR,2.0,82.0,None,None,0,1,13,None,None,,,None,
10300640,Dinant,HOUSE,CHALET,75000.0,BUY_REGULAR,2.0,46.0,0,None,0,1,22,None,None,900,4,None,TO_BE_DONE_UP
10295478,Tamines,HOUSE,HOUSE,125000.0,BUY_REGULAR,2.0,133.0,0,None,0,1,None,None,None,2061,4,None,TO_BE_DONE_UP
10291229,Havelange,HOUSE,HOUSE,385000.0,BUY_REGULAR,6.0,225.0,0,None,1,1,50,1,1000,1069,4,None,
10240150,Membre,HOUSE,MIXED_USE_BUILDING,280000.0,BUY_REGULAR,3.0,,0,None,0,1,None,None,None,2537,3,None,AS_NEW
10285361,Rochefort,HOUSE,HOUSE,250000.0,BUY_REGULAR,4.0,200.0,0,None,0,1,None,None,None,805,4,None,TO_BE_DONE_UP
10279284,FALISOLLE,HOUSE,HOUSE,199000.0,BUY_REGULAR,6.0,200.0,0,None,0,1,25,1,575,741,2,None,JUST_RENOVATED
10281532,Jambes,HOUSE,HOUSE,239000.0,BUY_REGULAR,2.0,252.0,0,None,0,1,22,1,140,213,2,None,TO_BE_DONE_UP
10166070,CLABECQ,HOUSE,HOUSE,295000.0,BUY_REGULAR,3.0,142.0,0,None,0,1,29,1,157,275,2,None,JUST_RENOVATED
10307143,Membre,HOUSE,EXCEPTIONAL_PROPERTY,280000.0,BUY_REGULAR,3.0,,None,None,0,1,70,None,None,2537,3,None,AS_NEW
10309281,TONGRINNE,HOUSE,HOUSE,335000.0,BUY_REGULAR,3.0,140.0,0,None,0,1,50,1,None,529,2,None,JUST_RENOVATED
10297209,Ciney,APARTMENT,APARTMENT,125000.0,BUY_REGULAR,1.0,60.0,0,None,0,None,None,None,None,None,3,None,
10297174,FALISOLLE,HOUSE,HOUSE,335000.0,BUY_REGULAR,3.0,190.0,None,None,0,1,None,None,None,794,4,None,
10300482,AISCHE-EN-REFAIL,APARTMENT,APARTMENT,175000.0,BUY_REGULAR,2.0,70.0,0,None,0,1,4,None,None,None,,None,GOOD
10295198,Wanlin,HOUSE,HOUSE,375000.0,BUY_REGULAR,5.0,330.0,0,None,0,1,None,None,None,1817,4,None,JUST_RENOVATED
10291228,Onhaye,HOUSE,HOUSE,75000.0,BUY_REGULAR,2.0,40.0,None,None,0,1,22,1,483,483,4,None,
10289288,Godinne,HOUSE,HOUSE,309000.0,BUY_REGULAR,4.0,200.0,0,None,0,None,None,1,2266,2266,4,0,TO_RENOVATE
10285360,EPRAVE,HOUSE,HOUSE,350000.0,BUY_REGULAR,4.0,150.0,0,None,0,None,None,None,None,4000,4,None,TO_RENOVATE
10285299,Courriere,HOUSE,HOUSE,280000.0,BUY_REGULAR,4.0,180.0,0,None,1,1,20,None,None,1118,4,None,
10281444,Yvoir,HOUSE,HOUSE,590000.0,BUY_REGULAR,3.0,229.0,0,None,0,None,None,1,3253,3721,4,None,AS_NEW
10311821,St-Servais,HOUSE,HOUSE,215000.0,BUY_REGULAR,4.0,157.0,0,None,0,1,15,None,None,278,2,None,TO_BE_DONE_UP
10307108,Heure,HOUSE,COUNTRY_COTTAGE,125000.0,BUY_REGULAR,2.0,53.0,0,None,0,None,None,None,None,66,1,None,GOOD
10309209,Saint-Servais,APARTMENT,APARTMENT,277000.0,BUY_REGULAR,2.0,78.0,None,None,0,1,16,1,74,,,None,AS_NEW
10300153,Namur,APARTMENT,APARTMENT,237000.0,BUY_REGULAR,2.0,100.0,None,None,0,None,None,None,None,None,None,None,None
10297173,AUVELAIS,APARTMENT,APARTMENT,205000.0,BUY_REGULAR,2.0,76.0,None,None,0,1,None,None,None,None,None,None,None
10300389,Gesves,HOUSE,COUNTRY_COTTAGE,290000.0,BUY_REGULAR,3.0,,None,None,0,None,None,1,1900,2000,3,0,TO_RENOVATE
10295161,Vedrin,HOUSE,HOUSE,159900.0,BUY_REGULAR,3.0,77.0,None,None,0,None,None,None,None,125,3,None,
10118833,AUVELAIS,HOUSE,MIXED_USE_BUILDING,179000.0,BUY_REGULAR,2.0,255.0,0,None,0,None,None,None,None,210,2,None,TO_RENOVATE
10118831,AUVELAIS,HOUSE,HOUSE,179000.0,BUY_REGULAR,2.0,255.0,0,None,0,None,None,None,None,210,2,None,TO_RENOVATE
10244290,Sombreffe Ligny,HOUSE,HOUSE,249000.0,BUY_REGULAR,4.0,150.0,0,None,0,1,25,1,915,0,2,0,GOOD
10285124,Gembloux,HOUSE,HOUSE,279000.0,BUY_REGULAR,4.0,212.0,0,None,0,None,None,1,1326,1326,,0,TO_BE_DONE_UP
10281424,Bois-De-Villers,HOUSE,VILLA,720000.0,BUY_REGULAR,7.0,600.0,1,None,0,1,70,1,1203,1203,4,0,AS_NEW
10311680,NOISEUX,HOUSE,HOUSE,246500.0,BUY_REGULAR,3.0,143.0,0,None,0,1,20,1,None,311,4,None,
10307057,Bohan,HOUSE,EXCEPTIONAL_PROPERTY,225000.0,BUY_REGULAR,6.0,,None,None,1,None,None,None,None,408,4,None,
10309208,Saint-Servais,APARTMENT,APARTMENT,241000.0,BUY_REGULAR,2.0,79.0,None,None,0,1,10,None,None,,,None,AS_NEW
10304069,Sambreville,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,2.0,86.0,0,None,0,1,16,None,None,,3,0,AS_NEW
10297169,JEMELLE,HOUSE,APARTMENT_BLOCK,125000.0,BUY_REGULAR,12.0,460.0,0,None,0,1,4,1,645,753,3,None,
10297166,CHEVETOGNE,HOUSE,HOUSE,325000.0,BUY_REGULAR,4.0,382.0,0,None,1,1,None,1,1250,1250,4,None,
10290996,Thy-le-chÃteau,HOUSE,HOUSE,189000.0,BUY_REGULAR,3.0,119.0,0,None,0,None,None,1,107,182,3,None,GOOD
10288635,Sambreville,HOUSE,HOUSE,285000.0,BUY_REGULAR,3.0,120.0,0,None,0,1,10,1,330,620,4,None,GOOD
10288627,Dinant,HOUSE,HOUSE,190000.0,BUY_REGULAR,4.0,118.0,0,None,0,1,14,1,25,117,2,0,TO_RENOVATE
10278966,BAMBOIS,HOUSE,HOUSE,225000.0,BUY_REGULAR,2.0,120.0,0,None,0,None,None,None,None,972,4,None,GOOD
10285063,Florennes,HOUSE,HOUSE,325000.0,BUY_REGULAR,7.0,350.0,None,None,0,None,None,None,None,1810,4,None,TO_RENOVATE
10281417,Jemeppe-sur-Sambre,HOUSE,VILLA,190000.0,BUY_REGULAR,4.0,202.0,None,None,0,None,None,None,None,608,4,None,TO_BE_DONE_UP
10311669,Mettet,APARTMENT,APARTMENT,242000.0,BUY_REGULAR,2.0,103.0,0,None,0,1,72,None,None,None,2,None,
10307046,Gembloux,HOUSE,HOUSE,150000.0,PUBLIC_SALE,4.0,,None,None,0,None,None,None,None,360,2,None,
10309207,Saint-Servais,APARTMENT,APARTMENT,319000.0,BUY_REGULAR,3.0,105.0,None,None,0,1,18,None,None,,,None,AS_NEW
10309206,Saint-Servais,APARTMENT,APARTMENT,306000.0,BUY_REGULAR,3.0,105.0,None,None,0,1,18,None,None,,,None,AS_NEW
10300376,Hamois,HOUSE,VILLA,361000.0,BUY_REGULAR,3.0,150.0,0,None,0,1,16,1,1000,1200,4,0,AS_NEW
10297143,Falmignoul,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,2.0,166.0,0,None,0,None,None,None,None,,2,1,
10197762,Jemeppe-sur-Sambre,HOUSE,HOUSE,140000.0,BUY_REGULAR,3.0,104.0,0,None,0,None,None,None,None,275,2,None,
10295155,Walcourt,HOUSE,HOUSE,139000.0,BUY_REGULAR,2.0,116.0,0,None,0,None,None,None,None,149,2,None,GOOD
10288592,Blaimont,HOUSE,HOUSE,58000.0,BUY_REGULAR,2.0,42.0,0,None,0,1,16,1,555,555,4,1,AS_NEW
