Id,Locality,House or appartment?,Subtype,Price,Type of sale,Number of rooms,Living area,Fully equipped kitchen,Furnished,Open fire,Terrace,Area of terrace,Garden,Area of garden,Land surface,Number of facades,Swimming pool,State of building
10291190,Tubize,HOUSE,HOUSE,276000.0,BUY_REGULAR,3.0,,0,None,0,1,11,None,None,269,2,0,
10290942,Villers-la-Ville,HOUSE,HOUSE,350000.0,BUY_REGULAR,3.0,145.0,None,None,0,1,None,1,None,356,None,None,None
10297531,Lasne,APARTMENT,APARTMENT,306204.0,BUY_REGULAR,1.0,72.0,1,None,0,1,12,None,None,None,,0,AS_NEW
10276436,Kraainem,HOUSE,HOUSE,915000.0,BUY_REGULAR,4.0,200.0,1,None,0,1,20,1,500,650,3,0,GOOD
10268012,Vilvoorde,APARTMENT,APARTMENT,296643.0,BUY_REGULAR,2.0,117.0,None,None,0,1,12,None,None,None,2,0,
10274060,Keerbergen,HOUSE,VILLA,799000.0,BUY_REGULAR,4.0,290.0,0,None,1,None,None,1,1500,2000,4,1,GOOD
10274052,Kraainem,HOUSE,HOUSE,698000.0,BUY_REGULAR,4.0,185.0,0,None,0,1,None,None,None,1226,4,None,GOOD
10311360,Braine-l'Alleud,HOUSE,HOUSE,795000.0,BUY_REGULAR,4.0,343.0,0,None,1,1,30,1,800,1016,4,None,GOOD
10305382,NODUWEZ,HOUSE,HOUSE,395000.0,BUY_REGULAR,3.0,180.0,1,None,0,1,32,1,1100,1100,3,None,
10265635,Asse,APARTMENT,PENTHOUSE,299000.0,BUY_REGULAR,2.0,106.0,1,None,0,1,16,None,None,,,0,AS_NEW
10305985,MONT-SAINT-GUIBERT,HOUSE,HOUSE,350000.0,BUY_REGULAR,3.0,125.0,0,None,0,1,18,1,None,309,3,None,GOOD
10285368,Wavre,HOUSE,VILLA,710000.0,BUY_REGULAR,6.0,330.0,0,None,0,1,40,1,None,1478,4,None,AS_NEW
10290777,Chaumont-Gistoux,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,None,None,0,None,None,None,None,None,None,None,None
10278869,Steenokkerzeel,HOUSE,HOUSE,195000.0,BUY_REGULAR,2.0,,None,None,0,None,None,None,None,377,2,None,TO_RENOVATE
10278845,Merchtem,APARTMENT,APARTMENT,298000.0,BUY_REGULAR,2.0,96.0,1,None,0,1,22,None,None,,2,None,AS_NEW
10276435,Kraainem,HOUSE,VILLA,899000.0,BUY_REGULAR,4.0,200.0,1,None,0,1,25,1,500,650,3,None,GOOD
10268008,Vilvoorde,APARTMENT,APARTMENT,287465.0,BUY_REGULAR,2.0,108.0,None,None,0,1,10,None,None,None,2,0,
10270580,Aarschot,HOUSE,HOUSE,319000.0,BUY_REGULAR,2.0,135.0,1,None,1,1,25,1,215,328,2,0,GOOD
10273949,Lennik,HOUSE,APARTMENT_BLOCK,599000.0,BUY_REGULAR,6.0,397.0,None,None,0,None,None,None,None,775,3,0,GOOD
10311216,Braine-le-ChÃteau,HOUSE,HOUSE,290000.0,BUY_REGULAR,6.0,176.0,0,None,0,1,None,None,None,270,4,0,
10305381,NODUWEZ,HOUSE,VILLA,430000.0,BUY_REGULAR,3.0,180.0,1,None,0,1,33,1,1315,1315,4,None,
10265554,Boutersem,HOUSE,HOUSE,337000.0,BUY_REGULAR,2.0,204.0,1,None,0,None,None,1,None,720,,0,AS_NEW
10305965,Braine-L'Alleud,APARTMENT,APARTMENT,371850.0,BUY_REGULAR,3.0,128.0,0,None,0,1,14,None,None,None,4,0,GOOD
10285367,Wavre,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,2.0,75.0,0,None,0,1,None,None,None,None,2,None,AS_NEW
10290743,Nivelles,HOUSE,HOUSE,185000.0,BUY_REGULAR,3.0,164.0,0,None,0,1,20,None,None,90,2,None,TO_RENOVATE
